ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,0.0,0.0,,,1247,1.523,81.0,1206,1.473,73.5,,,0.088
33,0.0,0.0,,,1198,1.463,72.1,1166,1.424,66.2,,,0.088
66,0.0,0.0,,,1152,1.407,63.7,1117,1.364,57.3,,,0.088
100,0.0,0.0,,,1117,1.364,57.3,1081,1.320,50.7,,,0.088
133,0.0,0.0,,,1074,1.311,49.5,1041,1.271,43.5,,,0.088
166,0.0,0.0,,,1040,1.270,43.3,1005,1.227,36.9,,,0.088
200,0.0,0.0,,,1005,1.227,36.9,975,1.190,31.4,2.19300,2.26226,0.088
233,0.0,0.0,,,976,1.192,31.6,944,1.153,25.8,2.19300,2.26226,0.088
266,0.0,0.0,,,947,1.156,26.3,919,1.122,21.2,2.19300,2.26226,0.088
300,0.0,0.0,,,918,1.121,21.0,897,1.095,17.2,2.19300,2.26226,-0.088
333,0.0,0.0,,,898,1.096,17.4,875,1.068,13.2,2.19300,2.26226,-0.703
366,0.0,0.0,,,880,1.074,14.1,859,1.049,10.3,2.19300,2.26226,-1.758
400,0.0,0.0,,,864,1.055,11.2,846,1.033,7.9,2.19321,2.26250,-3.076
433,0.0,0.0,,,851,1.039,8.8,834,1.018,5.7,2.19321,2.26250,-4.219
466,0.0,0.0,,,840,1.026,6.8,819,1.000,3.0,2.19321,2.26250,-5.186
500,0.0,0.0,,,834,1.018,5.7,827,1.010,4.5,2.19321,2.26250,-5.889
533,0.0,0.0,,,830,1.013,5.0,822,1.004,3.5,2.19321,2.26250,-6.504
566,0.0,0.0,,,829,1.012,4.8,821,1.002,3.4,2.19321,2.26250,-7.119
600,0.0,0.0,,,829,1.012,4.8,823,1.005,3.7,2.19321,2.26250,-7.910
633,0.0,0.0,,,827,1.010,4.5,816,0.996,2.5,2.19304,2.26237,-8.613
666,0.0,0.0,,,828,1.011,4.6,819,1.000,3.0,2.19304,2.26237,-9.141
700,0.0,0.0,,,829,1.012,4.8,823,1.005,3.7,2.19304,2.26237,-9.580
733,0.0,0.0,,,830,1.013,5.0,820,1.001,3.2,2.19304,2.26237,-10.020
766,0.0,0.0,,,826,1.009,4.3,812,0.991,1.7,2.19304,2.26237,-10.459
800,0.0,0.0,,,825,1.007,4.1,815,0.995,2.3,2.19304,2.26237,-10.986
833,0.0,0.0,,,828,1.011,4.6,819,1.000,3.0,2.19304,2.26237,-11.514
866,0.0,0.0,,,829,1.012,4.8,819,1.000,3.0,2.19288,2.26258,-12.217
900,0.0,0.0,,,825,1.007,4.1,817,0.998,2.6,2.19288,2.26258,-12.656
933,0.0,0.0,,,830,1.013,5.0,819,1.000,3.0,2.19288,2.26258,-13.096
966,0.0,0.0,,,826,1.009,4.3,819,1.000,3.0,2.19288,2.26258,-13.447
1000,0.0,0.0,,,831,1.015,5.2,817,0.998,2.6,2.19288,2.26258,-13.799
1034,0.0,0.0,,,824,1.006,3.9,818,0.999,2.8,2.19288,2.26258,-14.062
1067,0.0,0.0,,,827,1.010,4.5,821,1.002,3.4,2.19287,2.26232,-14.502
1100,0.0,0.0,,,831,1.015,5.2,818,0.999,2.8,2.19287,2.26232,-14.678
1133,0.0,0.0,,,824,1.006,3.9,819,1.000,3.0,2.19287,2.26232,-14.766
1166,0.0,0.0,,,824,1.006,3.9,819,1.000,3.0,2.19287,2.26232,-14.854
1200,0.0,0.0,,,826,1.009,4.3,816,0.996,2.5,2.19287,2.26232,-14.854
1233,0.0,0.0,,,829,1.012,4.8,821,1.002,3.4,2.19287,2.26232,-14.854
1266,0.0,0.0,,,828,1.011,4.6,817,0.998,2.6,2.19287,2.26232,-14.854
1300,0.0,0.0,,,827,1.010,4.5,818,0.999,2.8,2.19347,2.26281,-14.854
1333,0.0,0.0,,,829,1.012,4.8,823,1.005,3.7,2.19347,2.26281,-14.854
1366,0.0,0.0,,,827,1.010,4.5,815,0.995,2.3,2.19347,2.26281,-14.854
1400,0.0,0.0,,,825,1.007,4.1,815,0.995,2.3,2.19347,2.26281,-14.854
1433,0.0,0.0,,,827,1.010,4.5,825,1.007,4.1,2.19347,2.26281,-14.766
1466,0.0,0.0,,,827,1.010,4.5,823,1.005,3.7,2.19347,2.26281,-14.678
1500,0.0,0.0,,,826,1.009,4.3,818,0.999,2.8,2.19347,2.26281,-14.678
1533,0.0,0.0,,,828,1.011,4.6,817,0.998,2.6,2.19260,2.26215,-14.678
1566,0.0,0.0,,,825,1.007,4.1,819,1.000,3.0,2.19260,2.26215,-14.678
1600,0.0,0.0,,,827,1.010,4.5,815,0.995,2.3,2.19260,2.26215,-14.590
1633,0.0,0.0,,,824,1.006,3.9,822,1.004,3.5,2.19260,2.26215,-14.590
1666,0.0,0.0,,,827,1.010,4.5,818,0.999,2.8,2.19260,2.26215,-14.590
1700,0.0,0.0,,,823,1.005,3.7,821,1.002,3.4,2.19260,2.26215,-14.590
1733,0.0,0.0,,,823,1.005,3.7,820,1.001,3.2,2.19260,2.26215,-14.590
1766,0.0,0.0,,,825,1.007,4.1,815,0.995,2.3,2.19300,2.26237,-14.590
1800,0.0,0.0,,,824,1.006,3.9,817,0.998,2.6,2.19300,2.26237,-14.678
1833,0.0,0.0,,,824,1.006,3.9,812,0.991,1.7,2.19300,2.26237,-14.941
1866,0.0,0.0,,,824,1.006,3.9,817,0.998,2.6,2.19300,2.26237,-15.205
1900,0.0,0.0,,,824,1.006,3.9,817,0.998,2.6,2.19300,2.26237,-15.381
1933,0.0,0.0,,,824,1.006,3.9,811,0.990,1.5,2.19300,2.26237,-15.381
1966,0.0,0.0,,,829,1.012,4.8,821,1.002,3.4,2.19300,2.26237,-15.381
2000,0.0,0.0,,,821,1.002,3.4,818,0.999,2.8,2.19277,2.26243,-15.381
2033,0.0,0.0,,,824,1.006,3.9,816,0.996,2.5,2.19277,2.26243,-15.645
2066,0.0,0.0,,,824,1.006,3.9,814,0.994,2.1,2.19277,2.26243,-16.260
2100,0.0,0.0,,,823,1.005,3.7,820,1.001,3.2,2.19277,2.26243,-16.963
2133,0.0,0.0,,,816,0.996,2.5,816,0.996,2.5,2.19277,2.26243,-17.402
2166,0.0,0.0,,,826,1.009,4.3,815,0.995,2.3,2.19277,2.26243,-17.490
2200,0.0,0.0,,,824,1.006,3.9,816,0.996,2.5,2.19277,2.26243,-17.402
2233,0.0,0.0,,,823,1.005,3.7,818,0.999,2.8,2.19317,2.26274,-17.139
2266,0.0,0.0,,,822,1.004,3.5,817,0.998,2.6,2.19317,2.26274,-17.051
2300,0.0,0.0,,,825,1.007,4.1,816,0.996,2.5,2.19317,2.26274,-17.051
2333,0.0,0.0,,,827,1.010,4.5,817,0.998,2.6,2.19317,2.26274,-17.051
2366,0.0,0.0,,,830,1.013,5.0,815,0.995,2.3,2.19317,2.26274,-17.051
2400,0.0,0.0,,,824,1.006,3.9,809,0.988,1.2,2.19317,2.26274,-17.051
2433,0.0,0.0,,,823,1.005,3.7,816,0.996,2.5,2.19317,2.26274,-17.051
2466,0.0,0.0,,,827,1.010,4.5,820,1.001,3.2,2.19298,2.26262,-17.051
2500,0.0,0.0,,,825,1.007,4.1,816,0.996,2.5,2.19298,2.26262,-17.051
2533,0.0,0.0,,,829,1.012,4.8,816,0.996,2.5,2.19298,2.26262,-17.051
2566,0.0,0.0,,,823,1.005,3.7,817,0.998,2.6,2.19298,2.26262,-17.051
2600,0.0,0.0,,,825,1.007,4.1,814,0.994,2.1,2.19298,2.26262,-17.051
